customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8258-MQBWK,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.84,542.79,No
7589-IKUXA,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.33,49.33,Yes
2249-WTMEO,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,49.61,1605.66,No
6748-XMOPA,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),61.2,475.65,No
2828-FOCYH,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.05,305.18,Yes
2870-VASKB,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.54,254.94,No
0496-WZEVG,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,7250.67,No
8087-KITBV,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),73.95,1322.55,No
1773-XLTDU,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.72,706.53,No
1222-XEDNF,Male,0,Yes,Yes,20,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),83.32,1631.44,No
1996-CSJCR,Female,1,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.28,908.69,No
6432-DKKEO,Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,118.75,2691.37,Yes
4710-UIDXM,Female,0,No,No,35,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),57.78,2092.63,No
9371-PCGOX,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.05,3552.17,No
9959-HRKVY,Male,0,No,No,60,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),111.99,6710.92,No
9863-PSQIO,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),73.82,88.24,Yes
9224-KSRSA,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,52.16,1165.48,No
4394-AITHZ,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.2,716.2,No
4850-EWGXQ,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.86,275.72,No
1055-LPQRZ,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),38.26,376.34,No
9834-OEDCX,Male,1,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.64,1029.97,Yes
4237-XVNJB,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,118.75,240.78,No
5414-JPSAO,Female,1,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),83.13,83.13,No
3834-GJKYV,Female,0,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,104.18,3105.87,No
8459-XTYHE,Female,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),52.72,2324.25,No
3805-AWIZO,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,77.69,4628.21,No
3093-DMBRT,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.82,415.76,No
2862-YCCJZ,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),50.64,1082.19,No
1589-JYPGC,Male,1,No,Yes,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),42.28,2024.2,No
8950-ZEWXM,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.12,4183.83,No
4044-VFECP,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,118.75,5857.56,No
4389-QWPFH,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,76.1,864.65,No
9433-HIIPU,Male,1,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.82,556.2,Yes
4663-KIQCY,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),52.33,90.96,No
2549-REJGL,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.12,829.79,No
7193-WZUEX,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),85.51,2563.39,No
7597-SQOKR,Male,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.11,918.62,No
0360-WNNAD,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,118.75,8319.06,No
1383-NPSUE,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,91.12,1099.78,No
4643-XROTH,Female,0,Yes,No,20,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,103.18,2099.52,No
6802-UWJRQ,Male,1,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.15,700.74,Yes
0378-KVDCM,Female,1,Yes,Yes,54,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),52.83,2844.23,No
0568-TUXIL,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),110.82,4293.41,No
7755-YZZQI,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,56.03,882.34,No
1080-NIWNJ,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),66.54,2624.3,No
6689-FIVFC,Male,1,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),95.26,2842.07,No
4027-HIYPL,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,57.92,764.8,Yes
9836-LPILJ,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),52.39,1020.74,No
1757-EXUGM,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.92,4793.98,No
4080-ZDNKM,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,96.66,2460.49,Yes
1818-POJDQ,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),43.92,2467.26,No
9232-GQPCE,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),99.09,447.37,No
0907-WGAUO,Male,1,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,72.62,926.6,Yes
9509-DMGJZ,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.75,118.75,No
5397-CMAMU,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.97,3262.4,No
8021-CCSIT,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.78,1951.27,Yes
4596-XGWNM,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.07,1505.45,No
8219-CJOFR,Male,1,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),99.21,634.38,No
8747-BVZUU,Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,118.75,5024.09,No
1383-MIOPD,Female,0,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.84,1529.93,No
7598-PGGXU,Female,0,No,Yes,66,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.51,5451.75,No
1646-LKTLR,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.16,6594.33,No
9438-YWNSD,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.56,67.34,Yes
9376-UZLTT,Female,0,Yes,No,0,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),104.03,104.03,No
5411-NEMVS,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.78,901.3,Yes
2610-LGQDR,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,108.13,830.39,Yes
0910-PNBFL,Male,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.21,1247.52,No
3405-RGZLD,Female,0,Yes,No,43,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.99,4817.13,No
3087-EYUKG,Female,1,Yes,No,24,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.39,1451.8,No
4990-JTYUI,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,68.23,68.23,No
4007-WWJDW,Male,1,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,118.75,3946.35,No
3707-CSFSC,Female,0,No,Yes,45,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.01,2646.49,No
2921-MTNMY,Male,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),39.1,2859.17,No
9515-HEERE,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.63,1944.63,No
8476-XGQQU,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,53.83,3113.38,No
9056-NXDCH,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.39,2273.64,No
8466-VJCNW,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,103.39,1753.44,Yes
7611-HPJUS,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.3,318.16,Yes
1649-UOMNG,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.56,1597.98,Yes
1664-LKTFJ,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.4,1513.75,No
0886-NCBVE,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.93,3172.0,Yes
4205-QMGIU,Male,1,Yes,No,70,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.27,4018.76,No
0607-EXLGD,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,89.33,5311.36,No
1577-WLUHA,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,117.01,954.13,Yes
9259-ZYGNA,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,112.03,5418.95,No
5342-EXEHU,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,44.09,954.11,Yes
8066-HVSVO,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.52,6074.21,No
9011-YCFIC,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,86.46,1227.0,No
5504-VYNVD,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),105.6,304.91,Yes
1053-YUVMU,Male,1,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,1541.55,Yes
3567-RQLZY,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.05,6712.5,No
1651-XJQWY,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),89.13,6324.55,No
3347-EUYOH,Female,1,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,102.4,7346.54,No
2491-MNJUI,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),108.06,1982.85,No
5898-PLPHU,Male,0,No,No,31,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,46.11,1507.56,No
9615-FXPNF,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),113.72,653.05,Yes
4892-GGYPA,Female,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),118.75,6044.8,No
4162-HEQAA,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.9,321.3,Yes
7566-ENHKY,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,60.34,164.11,Yes
2530-PACSY,Male,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.37,1263.64,Yes
1022-LOQVJ,Female,0,No,Yes,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.48,449.4,No
9579-RHDQZ,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.54,5384.52,No
2695-BTREG,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),113.55,2278.63,No
1573-WIAWA,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),29.69,1864.63,No
0094-XVFUL,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.38,4779.09,No
3227-TNIJA,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),34.08,1038.07,No
0118-JMFYH,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.05,157.63,No
1227-PFSGP,Male,0,No,Yes,50,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,80.09,4004.48,No
2280-ZKNQH,Male,0,No,No,39,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,92.65,3602.34,No
1349-VWOUD,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.68,1606.47,No
6991-YLHYH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,51.03,51.03,No
0245-QPACR,Male,0,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),98.01,2964.54,No
6390-HPGFS,Male,0,No,No,55,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),72.4,3964.34,No
1685-KPUWW,Male,0,No,No,66,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,111.0,7243.43,No
2259-WQULK,Female,0,Yes,Yes,12,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.6,737.22,Yes
9209-JXACX,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.52,2045.05,Yes
5947-GKEWZ,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),109.12,2710.92,No
6189-NTGJW,Female,0,Yes,Yes,19,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.97,1430.46,Yes
2027-ERXEY,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,88.92,1673.93,No
2335-XEIHK,Female,0,No,No,6,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.21,290.53,Yes
9165-ISOHC,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),61.27,3100.7,No
8946-FIHKE,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.48,303.32,No
2629-QYYIY,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),43.06,2776.7,No
6686-MIDSY,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.92,986.06,No
4312-WELYN,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.75,7973.8,No
7922-TYULZ,Male,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),60.05,759.92,No
8233-EBPHS,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,118.75,781.6,No
2429-KURDP,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,65.5,3972.97,No
2403-IGSCX,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.4,562.14,No
6182-QVXLQ,Male,1,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.2,2547.34,No
2359-RCPVA,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,106.45,2036.67,No
